episode,time,delta_s,delta_v_s,v_s,acc,delta_d,difficulty,,
12,1.7,-6.746357,-5.4090323,5.4090323,1.0689209,-3.5753493,0.2,,
12,1.8,-7.289881,-5.4313188,5.431319,0.22286119,-3.5754383,0.2,,
12,1.9,-7.828649,-5.356244,5.356244,-0.7507584,-3.5752978,0.2,,
12,2,-8.362995,-5.3482795,5.3482795,-0.07964974,-3.5748925,0.2,,
12,2.1,-8.899385,-5.3665385,5.3665385,0.18259755,-3.5742018,0.2,,
12,2.2,-9.433091,-5.30183,5.30183,-0.6470705,-3.573247,0.2,,
12,2.3,-9.958163,-5.221591,5.221591,-0.80235636,-3.5720372,0.2,,
12,2.4,-10.427647,-4.0262556,5.3012347,0.79647756,-3.5705361,0.2,,
12,2.5,-10.745729,-2.6405506,5.437851,1.3662192,-3.5691485,0.2,,
12,2.6,-10.947456,-1.4426178,5.4511433,0.13297164,-3.5691533,0.2,,
12,2.7,-11.051606,-0.50574553,5.488507,0.3736881,-3.5718029,0.2,,
12,2.8,-11.08735,0.099605285,5.687297,1.9879571,-3.5774038,0.2,,
12,2.9,-11.07614,0.5120152,5.949395,2.6210322,-3.585124,0.2,,
12,3,-11.021207,0.8903092,6.1535635,2.0417182,-3.593036,0.2,,
12,3.1,-10.921671,1.2196826,6.3411245,1.8756297,-3.5999897,0.2,,
12,3.2,-10.784683,1.4477015,6.582892,2.4176757,-3.6059234,0.2,,
12,3.3,-10.626753,1.6692417,6.7949,2.1200645,-3.6109283,0.2,,
12,3.4,-10.445084,1.9218323,6.9070973,1.121936,-3.614781,0.2,,
12,3.5,-10.247713,2.0069754,7.11352,2.064184,-3.6170144,0.2,,
12,3.6,-10.048216,2.0008407,7.3520346,2.3850951,-3.6174479,0.2,,
12,3.7,-9.844483,2.075975,7.4617004,1.0965922,-3.6161523,0.2,,
12,3.8,-9.630957,2.1679604,7.516425,0.5471827,-3.6131716,0.2,,
12,3.9,-9.419062,2.030667,7.6939297,1.7749848,-3.6085205,0.2,,
12,4,-9.230451,1.7736232,7.9340415,2.4010644,-3.6023607,0.2,,
12,4.1,-9.065874,1.5500044,8.14076,2.0671434,-3.5949597,0.2,,
12,4.2,-8.921902,1.3488811,8.325032,1.8426764,-3.5865817,0.2,,
12,4.3,-8.799248,1.119994,8.537122,2.120854,-3.5774624,0.2,,
12,4.4,-8.691371,1.1922493,8.758464,2.2133937,-3.567775,0.2,,
12,4.5,-8.548859,1.624624,8.8945055,1.3603827,-3.5573857,0.2,,
12,4.6,-8.359627,2.098299,8.9456415,0.51134187,-3.5464582,0.2,,
12,4.7,-8.129837,2.4362464,9.099625,1.5398189,-3.5352068,0.2,,
12,4.8,-7.872214,2.6856349,9.316886,2.1726017,-3.5239391,0.2,,
12,4.9,-7.5903544,2.9306662,9.518614,2.017265,-3.5129948,0.2,,
12,5,-7.284079,3.166253,9.713696,1.9508127,-3.5027156,0.2,,
12,5.1,-6.9558573,3.3731227,9.92409,2.1039374,-3.4934735,0.2,,
12,5.2,-6.6100163,3.4988096,10.134311,2.1022007,-3.4856126,0.2,,
12,5.3,-6.268952,3.2885902,10.31662,1.8230876,-3.4795604,0.2,,
12,5.4,-5.964952,2.8168573,10.449087,1.3246765,-3.4755638,0.2,,
12,5.5,-5.7157855,2.2166393,10.535428,0.8634083,-3.4736128,0.2,,
12,5.6,-5.5294137,1.5881319,10.594392,0.5896308,-3.473542,0.2,,
12,5.7,-5.3964057,1.1729463,10.6080675,0.13675606,-3.4751084,0.2,,
12,5.8,-5.284382,1.1261339,10.53647,-0.7159692,-3.4780676,0.2,,
12,5.9,-5.1632576,1.2596761,10.429682,-1.0678823,-3.4821703,0.2,,
12,6,-5.0384707,1.2203622,10.44826,0.18578675,-3.4870083,0.2,,
12,6.1,-4.9222236,1.1246197,10.523418,0.7515757,-3.4924114,0.2,,
12,6.2,-4.811127,1.1228988,10.504625,-0.18792975,-3.4981458,0.2,,
12,6.3,-4.6933823,1.2188636,10.388204,-1.1642103,-3.5038972,0.2,,
12,6.4,-4.566394,1.3708935,10.326922,-0.61281973,-3.5095375,0.2,,
12,6.5,-4.4076643,1.7533469,10.325416,-0.015067966,-3.5149531,0.2,,
12,6.6,-4.210634,2.159643,10.315033,-0.10382106,-3.5201933,0.2,,
12,6.7,-3.9690197,2.6149104,10.26353,-0.51503825,-3.5248308,0.2,,
12,6.8,-3.6864274,2.9761531,10.308844,0.4531358,-3.5286548,0.2,,
12,6.9,-3.3764985,3.1636841,10.460936,1.5209227,-3.5316916,0.2,,
12,7,-3.0660262,3.0183072,10.6182165,1.5728068,-3.5334735,0.2,,
12,7.1,-2.7815294,2.7038164,10.68406,0.6584452,-3.5340235,0.2,,
12,7.2,-2.5307932,2.3350475,10.672553,-0.11507424,-3.5334094,0.2,,
12,7.3,-2.3217268,1.9031361,10.700749,0.28196412,-3.531763,0.2,,
12,7.4,-2.1460207,1.6943308,10.693353,-0.0739752,-3.5293121,0.2,,
12,7.5,-1.9705,1.8272003,10.608705,-0.846479,-3.5261395,0.2,,
12,7.6,-1.7747164,2.054281,10.583979,-0.2472595,-3.522427,0.2,,
12,7.7,-1.5580636,2.2615132,10.662952,0.78973275,-3.5182333,0.2,,
12,7.8,-1.3182226,2.5209522,10.736739,0.737865,-3.5137239,0.2,,
12,7.9,-1.0527458,2.7087765,10.809398,0.7265824,-3.5090601,0.2,,
12,8,-0.7892803,2.562438,10.931835,1.2243793,-3.5044224,0.2,,
12,8.1,-0.5445793,2.3504467,11.118712,1.8687718,-3.5000892,0.2,,
12,8.2,-0.32084653,2.1650848,11.278991,1.6027782,-3.4962347,0.2,,
12,8.3,-0.10858561,2.1045744,11.313945,0.34954116,-3.492968,0.2,,
12,8.4,0.102034055,2.1250157,11.295814,-0.18130499,-3.4903986,0.2,,
12,8.5,0.32226887,2.1949413,11.3631115,0.6729768,-3.488562,0.2,,
12,8.6,0.52875274,1.9412271,11.492976,1.2986486,-3.487524,0.2,,
12,8.7,0.7058816,1.6477916,11.54111,0.4813391,-3.4872262,0.2,,
12,8.8,0.85736805,1.4092551,11.480566,-0.605446,-3.487606,0.2,,
12,8.9,0.9859869,1.1939912,11.411674,-0.6889208,-3.4888885,0.2,,
12,9,1.1021138,1.182193,11.323716,-0.879572,-3.492081,0.2,,
12,9.1,1.2339246,1.4814477,11.148605,-1.7511084,-3.4992611,0.2,,
12,9.2,1.4024224,1.9359955,10.936544,-2.12072,-3.5099947,0.2,,
12,9.3,1.608009,2.303097,10.87233,-0.64225745,-3.5230036,0.2,,
12,9.4,1.8435314,2.5223122,10.925111,0.5277906,-3.536103,0.2,,
12,9.5,2.0924685,2.5126903,10.938275,0.13170406,-3.54768,0.2,,
12,9.6,2.334755,2.315157,10.948336,0.100685224,-3.5579174,0.2,,
12,9.7,2.5465052,1.9268695,11.063581,1.1524404,-3.5661979,0.2,,
12,9.8,2.7144136,1.498472,11.215773,1.521832,-3.5721188,0.2,,
12,9.9,2.852664,1.3105443,11.305563,0.89780277,-3.5757232,0.2,,
12,10,2.9758854,1.144123,11.442924,1.3735037,-3.5771704,0.2,,
12,10.1,3.0771809,0.9193766,11.635884,1.9295132,-3.576639,0.2,,
12,10.2,3.1567397,0.7254184,11.798078,1.6218426,-3.574353,0.2,,
12,10.3,3.2224169,0.61212224,11.879688,0.8160333,-3.5705419,0.2,,
12,10.4,3.2778368,0.49158064,11.967566,0.87870646,-3.5655324,0.2,,
12,10.5,3.3263915,0.50242853,12.102612,1.3504114,-3.5595987,0.2,,
12,10.6,3.385506,0.68159115,12.16431,0.6169643,-3.5529447,0.2,,
12,10.7,3.4710813,1.0111371,12.1118765,-0.5243602,-3.545842,0.2,,
12,10.8,3.5902593,1.3180544,12.045929,-0.6594814,-3.5385988,0.2,,
12,10.9,3.7261944,1.3718877,12.007206,-0.3872326,-3.5316074,0.2,,
12,11,3.8607602,1.3296931,11.918871,-0.8833423,-3.52525,0.2,,
12,11.1,3.9919107,1.2802413,11.778154,-1.4071485,-3.5197752,0.2,,
12,11.2,4.113813,1.1537981,11.721878,-0.5627485,-3.515319,0.2,,
12,11.3,4.224665,1.0969341,11.738517,0.1664079,-3.5119483,0.2,,
12,11.4,4.3407025,1.246855,11.718974,-0.19540256,-3.5096495,0.2,,
12,11.5,4.4804835,1.5411901,11.646099,-0.7287326,-3.5084116,0.2,,
12,11.6,4.650876,1.8067745,11.5915985,-0.544996,-3.5082183,0.2,,
12,11.7,4.830609,1.7391856,11.656476,0.64879525,-3.5089755,0.2,,
12,11.8,4.992645,1.5206529,11.735391,0.7891572,-3.5105188,0.2,,
12,11.9,5.1372914,1.4054152,11.655094,-0.80296427,-3.5126865,0.2,,
12,12,5.277305,1.4054469,11.467903,-1.8719097,-3.5152752,0.2,,
12,12.1,5.419422,1.4407547,11.389341,-0.78561795,-3.5180776,0.2,,
12,12.2,5.5649176,1.4484605,11.474144,0.84802574,-3.5209267,0.2,,
12,12.3,5.698698,1.2438688,11.636164,1.6201965,-3.523606,0.2,,
12,12.4,5.8109365,1.0119363,11.825671,1.8950642,-3.5259452,0.2,,
12,12.5,5.8995414,0.78090364,12.013708,1.8803682,-3.5278168,0.2,,
12,12.6,5.967547,0.61316544,12.137956,1.2424653,-3.5291317,0.2,,
12,12.7,6.0242095,0.5503481,12.171156,0.33198324,-3.5298512,0.2,,
12,12.8,6.0870953,0.69849026,12.188518,0.17360717,-3.5299299,0.2,,
12,12.9,6.1623354,0.7907961,12.307988,1.1946975,-3.5293422,0.2,,
12,13,6.2417593,0.7792229,12.454767,1.467783,-3.504577,0.2,,
12,13.1,6.3126698,0.63010705,12.492921,0.38152018,-3.4199936,0.2,,
12,13.2,6.367148,0.42990646,12.43584,-0.57081825,-3.263782,0.2,,
12,13.3,6.3973355,0.12645048,12.442995,0.071539484,-3.0361176,0.2,,
12,13.4,6.3973584,-0.14077266,12.514506,0.71510834,-2.7416506,0.2,,
12,13.5,6.38354,-0.16493031,12.487579,-0.26927373,-2.387202,0.2,,
12,13.6,6.382093,0.05395103,12.320889,-1.666912,-1.9819983,0.2,,
12,13.7,6.407314,0.3231796,12.144207,-1.7668281,-1.5390759,0.2,,
12,13.8,6.446445,0.3618548,12.11714,-0.2706744,-1.0768062,0.2,,
12,13.9,6.477302,0.2661933,12.161588,0.44447687,-0.6170042,0.2,,
12,14,6.506038,0.35512304,12.017728,-1.4386016,-0.17908567,0.2,,
12,14.1,6.5517983,0.603861,11.745028,-2.727007,0.22121508,0.2,,
12,14.2,6.627315,0.943536,11.497445,-2.4758284,0.57321227,0.2,,
12,14.3,6.735986,1.2488301,11.406488,-0.9095703,0.87048304,0.2,,
12,14.4,6.872683,1.5223767,11.393959,-0.12528746,1.1067148,0.2,,
12,14.5,7.040529,1.8649899,11.314579,-0.7938047,1.2763426,0.2,,
12,14.6,7.2445884,2.1813567,11.19699,-1.1758952,1.3752006,0.2,,
12,14.7,7.464345,2.1711106,11.182051,-0.14938849,1.400859,0.2,,
12,14.8,7.6694593,1.9354041,11.242828,0.60777164,1.3553208,0.2,,
12,14.9,7.849774,1.6930851,11.271737,0.28909093,1.2450875,0.2,,
12,15,8.016101,1.6412923,11.211724,-0.6001261,1.0786307,0.2,,
12,15.1,8.188466,1.7579013,11.1247015,-0.8702266,0.86422765,0.2,,
12,15.2,8.370959,1.8295567,11.1701565,0.45455158,0.61116475,0.2,,
12,15.3,8.557072,1.8439863,11.283896,1.137392,0.3295834,0.2,,
12,15.4,8.737135,1.7183406,11.385359,1.014625,0.033416536,0.2,,
12,15.5,8.89691,1.4731821,11.524322,1.3896289,-0.26185724,0.2,,
12,15.6,9.026448,1.164809,11.725068,2.007467,-0.5426647,0.2,,
12,15.7,9.129573,0.95178723,11.928876,2.0380795,-0.7996779,0.2,,
12,15.8,9.214698,0.8055775,12.068408,1.3953214,-1.0249234,0.2,,
12,15.9,9.289198,0.7239872,12.137166,0.68757975,-1.2115412,0.2,,
12,16,9.356096,0.63065416,12.204175,0.6700892,-1.3546697,0.2,,
12,16.1,9.408394,0.41001016,12.354776,1.5060139,-1.4516621,0.2,,
12,16.2,9.425226,0.03584049,12.53152,1.7674353,-1.5016634,0.2,,
12,16.3,9.421836,-0.04138157,12.643273,1.1175343,-1.5063041,0.2,,
12,16.4,9.4235325,0.075871356,12.673743,0.30469775,-1.4687364,0.2,,
12,16.5,9.440444,0.22493985,12.726786,0.5304231,-1.3919966,0.2,,
12,16.6,9.469157,0.31269813,12.867204,1.4041804,-1.2794839,0.2,,
12,16.7,9.504479,0.3555424,13.012931,1.4572716,-1.1355944,0.2,,
12,16.8,9.54014,0.33544716,13.003584,-0.093470834,-0.96796536,0.2,,
12,16.9,9.57168,0.2799675,12.893104,-1.1048055,-0.78678495,0.2,,
12,17,9.590508,0.08950922,12.870962,-0.2214064,-0.6017849,0.2,,
12,17.1,9.583464,-0.20294051,12.967832,0.9686948,-0.4216877,0.2,,
12,17.2,9.551202,-0.38062343,13.098693,1.3086133,-0.2527283,0.2,,
12,17.3,9.514714,-0.3215035,13.1626,0.63906646,-0.09891463,0.2,,
12,17.4,9.492908,-0.12832852,13.184194,0.21594022,0.036005527,0.2,,
12,17.5,9.488334,0.024236327,13.28724,1.0304645,0.14783262,0.2,,
12,17.6,9.494387,0.0785864,13.451517,1.6427623,0.23279236,0.2,,
12,17.7,9.490109,-0.12728043,13.604378,1.5286074,0.28704408,0.2,,
12,17.8,9.470163,-0.23736742,13.644641,0.40263197,0.30927345,0.2,,
12,17.9,9.444308,-0.2861368,13.615094,-0.2954678,0.30045334,0.2,,
12,18,9.411046,-0.39118153,13.638911,0.2381709,0.26297203,0.2,,
12,18.1,9.364013,-0.52880526,13.693158,0.5424696,0.20034717,0.2,,
12,18.2,9.311596,-0.5022391,13.664224,-0.28934497,0.11664786,0.2,,
12,18.3,9.2675905,-0.38556573,13.574564,-0.8965974,0.016536009,0.2,,
12,18.4,9.239167,-0.21243268,13.479335,-0.9522921,-0.095406644,0.2,,
12,18.5,9.223237,-0.14235431,13.348451,-1.3088424,-0.21344449,0.2,,
12,18.6,9.21006,-0.1317116,13.190985,-1.5746506,-0.331237,0.2,,
12,18.7,9.197058,-0.119602494,13.025676,-1.6530906,-0.44325486,0.2,,
12,18.8,9.19112,0.02923928,12.838469,-1.8720734,-0.5457137,0.2,,
12,18.9,9.210099,0.32650992,12.6404085,-1.9806015,-0.6360894,0.2,,
12,19,9.258478,0.59729874,12.539958,-1.0045056,-0.7120641,0.2,,
12,19.1,9.328639,0.77438295,12.523853,-0.16104668,-0.7712874,0.2,,
12,19.2,9.412939,0.8892924,12.434512,-0.89341193,-0.8115098,0.2,,
12,19.3,9.504353,0.9194428,12.28869,-1.458226,-0.83153814,0.2,,
12,19.4,9.590429,0.8038563,12.253649,-0.35040832,-0.83181185,0.2,,
12,19.5,9.66419,0.7004786,12.310101,0.56451887,-0.8137667,0.2,,
12,19.6,9.734282,0.71013016,12.387048,0.76947325,-0.7792644,0.2,,
12,19.7,9.808224,0.7539938,12.500694,1.1364664,-0.7303562,0.2,,
12,19.8,9.883408,0.7216369,12.679226,1.7853087,-0.66941,0.2,,
12,19.9,9.944616,0.51430047,12.853239,1.7401332,-0.59979147,0.2,,
12,20,9.982377,0.26299608,12.962163,1.0892406,-0.52567357,0.2,,
12,20.1,9.993832,0.005596999,13.061205,0.99042064,-0.45093048,0.2,,
12,20.2,9.9841585,-0.16212127,13.151054,0.89849573,-0.37867862,0.2,,
12,20.3,9.966834,-0.14783688,13.198162,0.47107756,-0.3112437,0.2,,
12,20.4,9.961608,0.04324292,13.156825,-0.41337034,-0.25055957,0.2,,
12,20.5,9.978411,0.24542584,13.100367,-0.564585,-0.19860302,0.2,,
12,20.6,10.004684,0.2621717,13.052605,-0.47761938,-0.15763888,0.2,,
12,20.7,10.028688,0.22125915,12.95304,-0.99564624,-0.12919748,0.2,,
12,20.8,10.047971,0.1689284,12.847816,-1.0522375,-0.113639854,0.2,,
12,20.9,10.062859,0.13614742,12.83336,-0.14456724,-0.110599585,0.2,,
12,21,10.077771,0.18579872,12.872345,0.3898532,-0.119247265,0.2,,
12,21.1,10.107518,0.4014197,12.816782,-0.55563015,-0.1386185,0.2,,
12,21.2,10.160974,0.6093804,12.75709,-0.5969242,-0.16759394,0.2,,
12,21.3,10.22017,0.5431649,12.791108,0.3401856,-0.20446308,0.2,,
12,21.4,10.264888,0.37938318,12.812557,0.21449126,-0.24685588,0.2,,
12,21.5,10.299292,0.32920223,12.704476,-1.0808096,-0.2923697,0.2,,
12,21.6,10.334763,0.38161984,12.605884,-0.98592836,-0.3389725,0.2,,
12,21.7,10.37638,0.4395649,12.638821,0.32937077,-0.38505626,0.2,,
12,21.8,10.423933,0.5170551,12.724421,0.85599965,-0.42909333,0.2,,
12,21.9,10.483418,0.65536845,12.73778,0.13359092,-0.4694551,0.2,,
12,22,10.5510845,0.6629571,12.701133,-0.36646864,-0.50423366,0.2,,
12,22.1,10.608589,0.47897106,12.745082,0.4394916,-0.5319094,0.2,,
12,22.2,10.640488,0.18781893,12.879062,1.3397992,-0.5517213,0.2,,
12,22.3,10.646802,-0.000811633,13.021311,1.4224924,-0.563491,0.2,,
12,22.4,10.646583,0.006943368,13.1033745,0.8206376,-0.56745493,0.2,,
12,22.5,10.649268,0.042955026,13.228751,1.2537683,-0.56388545,0.2,,
12,22.6,10.654329,0.035676204,13.385599,1.5684714,-0.5532078,0.2,,
12,22.7,10.647613,-0.17719889,13.567104,1.8150537,-0.5361646,0.2,,
12,22.8,10.612465,-0.49339852,13.741113,1.7400854,-0.51401186,0.2,,
12,22.9,10.547118,-0.76125693,13.850216,1.0910331,-0.48820052,0.2,,
12,23,10.465053,-0.83138806,13.873264,0.23048419,-0.46002936,0.2,,
12,23.1,10.387054,-0.7306667,13.862411,-0.108537845,-0.4306332,0.2,,
12,23.2,10.318923,-0.64603806,13.939827,0.7741648,-0.40109384,0.2,,
12,23.3,10.25722,-0.60165614,14.046128,1.0630139,-0.3725621,0.2,,
12,23.4,10.194637,-0.6455674,14.059933,0.13804448,-0.3463992,0.2,,
12,23.5,10.127168,-0.7028681,13.976188,-0.8374508,-0.32387418,0.2,,
12,23.6,10.050777,-0.81525123,13.925697,-0.50490427,-0.3057796,0.2,,
12,23.7,9.964603,-0.8878136,13.924946,-0.007514968,-0.2925115,0.2,,
12,23.8,9.877148,-0.8371672,13.801213,-1.2373267,-0.28421888,0.2,,
12,23.9,9.802198,-0.67333484,13.564288,-2.3692534,-0.28086016,0.2,,
12,24,9.743834,-0.5215329,13.339417,-2.2487087,-0.28221157,0.2,,
12,24.1,9.695923,-0.48304594,13.199698,-1.397182,-0.28785163,0.2,,
12,24.2,9.637311,-0.62099284,13.127261,-0.7243737,-0.29707396,0.2,,
12,24.3,9.580512,-0.4842818,13.029398,-0.97863287,-0.30936304,0.2,,
12,24.4,9.549983,-0.14055683,12.84668,-1.8271846,-0.32410616,0.2,,
12,24.5,9.559051,0.2734728,12.653896,-1.9278355,-0.34071735,0.2,,
12,24.6,9.606444,0.6178291,12.559569,-0.94327086,-0.35856897,0.2,,
12,24.7,9.681237,0.8243956,12.563341,0.03771811,-0.3769486,0.2,,
12,24.8,9.763988,0.8080616,12.56245,-0.008907116,-0.39489496,0.2,,
12,24.9,9.839522,0.7081102,12.49891,-0.6354051,-0.4114283,0.2,,
12,25,9.903668,0.58230704,12.432548,-0.6636241,-0.42584658,0.2,,
12,25.1,9.957012,0.5216314,12.430757,-0.017910015,-0.4377587,0.2,,
12,25.2,10.014566,0.6362979,12.418744,-0.12012492,-0.4470197,0.2,,
12,25.3,10.0883255,0.813122,12.43317,0.14426248,-0.45348173,0.2,,
12,25.4,10.175759,0.89185846,12.534742,1.0157213,-0.45698854,0.2,,
12,25.5,10.258159,0.75330085,12.641335,1.0659227,-0.45741597,0.2,,
12,25.6,10.324032,0.58212227,12.642598,0.012636206,-0.45493117,0.2,,
12,25.7,10.373253,0.41769278,12.611811,-0.3078749,-0.4498725,0.2,,
12,25.8,10.406483,0.29243708,12.680707,0.6889635,-0.44269142,0.2,,
12,25.9,10.431591,0.22229336,12.801035,1.2032804,-0.4337844,0.2,,
12,26,10.443301,0.053991366,12.903113,1.0207853,-0.4236681,0.2,,
12,26.1,10.439683,-0.116842255,13.009126,1.0601244,-0.41285783,0.2,,
12,26.2,10.415944,-0.34228256,13.169273,1.601478,-0.40186203,0.2,,
12,26.3,10.36835,-0.5659572,13.327755,1.5848078,-0.39115268,0.2,,
12,26.4,10.3052635,-0.632781,13.360613,0.32857925,-0.38115224,0.2,,
12,26.5,10.25283,-0.42865792,13.306999,-0.53613716,-0.3717783,0.2,,
12,26.6,10.220226,-0.2776041,13.3507595,0.4376034,-0.36463243,0.2,,
12,26.7,10.199897,-0.16066112,13.455692,1.0493288,-0.35861668,0.2,,
12,26.8,10.189927,-0.039062593,13.519439,0.6374651,-0.35378247,0.2,,
12,26.9,10.186413,-0.020207396,13.493974,-0.2546503,-0.35165057,0.2,,
12,27,10.175209,-0.18193114,13.535402,0.4142861,-0.35041866,0.2,,
12,27.1,10.13997,-0.4255326,13.624539,0.89137167,-0.35146862,0.2,,
12,27.2,10.083877,-0.62253875,13.659375,0.34836164,-0.3539064,0.2,,
12,27.3,10.017477,-0.5944181,13.618943,-0.4043172,-0.3568649,0.2,,
12,27.4,9.967281,-0.3924129,13.524699,-0.94245344,-0.3613862,0.2,,
12,27.5,9.945572,-0.06855621,13.388608,-1.3608954,-0.36617458,0.2,,
12,27.6,9.961583,0.24525133,13.253579,-1.3502946,-0.37178725,0.2,,
12,27.7,9.990725,0.26684564,13.22877,-0.24810493,-0.37796482,0.2,,
12,27.8,10.0107565,0.115739726,13.266057,0.3728778,-0.38443115,0.2,,
12,27.9,10.017598,-0.010532929,13.245558,-0.20501035,-0.39016137,0.2,,
12,28,10.020292,0.04198459,13.14853,-0.9702739,-0.3960369,0.2,,
12,28.1,10.0294895,0.09391496,13.053214,-0.9531597,-0.40072292,0.2,,
12,28.2,10.0381775,0.031254385,13.0725765,0.19362412,-0.40528104,0.2,,
12,28.3,10.029435,-0.14181793,13.202442,1.2986507,-0.4087883,0.2,,
12,28.4,10.004014,-0.3127407,13.330243,1.2780176,-0.41148204,0.2,,
12,28.5,9.957183,-0.5225986,13.319657,-0.10584506,-0.4131816,0.2,,
12,28.6,9.910793,-0.39322567,13.233043,-0.86614656,-0.4138908,0.2,,
12,28.7,9.880561,-0.23697866,13.253026,0.19984,-0.4137065,0.2,,
12,28.8,9.864948,-0.08419374,13.341868,0.88842803,-0.41270044,0.2,,
12,28.9,9.867179,0.10581593,13.3711195,0.29251933,-0.41094533,0.2,,
12,29,9.882416,0.15719576,13.320598,-0.505215,-0.40853333,0.2,,
12,29.1,9.89025,-0.011996209,13.349926,0.29327667,-0.40565613,0.2,,
12,29.2,9.873287,-0.2873461,13.4289665,0.7904069,-0.4028541,0.2,,
12,29.3,9.831871,-0.49687728,13.449937,0.20970169,-0.39999038,0.2,,
12,29.4,9.777144,-0.5650807,13.473487,0.23550634,-0.3974041,0.2,,
12,29.5,9.724236,-0.47737733,13.512223,0.38735843,-0.39513367,0.2,,
12,29.6,9.687623,-0.26537588,13.518026,0.058024034,-0.3931683,0.2,,
12,29.7,9.675358,-0.015420582,13.476096,-0.41930157,-0.39162368,0.2,,
12,29.8,9.6798,0.057747483,13.399076,-0.7702012,-0.39061308,0.2,,
12,29.9,9.680568,-0.056152873,13.371534,-0.2754388,-0.390063,0.2,,
12,30,9.66552,-0.21871586,13.3373785,-0.34156954,-0.3899609,0.2,,
12,30.1,9.63918,-0.2887592,13.219007,-1.1837335,-0.39029932,0.2,,
12,30.2,9.611785,-0.24949166,13.135278,-0.8372901,-0.39093444,0.2,,
12,30.3,9.591859,-0.16749007,13.14576,0.10481586,-0.3919573,0.2,,
12,30.4,9.571598,-0.22781365,13.166047,0.20287637,-0.39317796,0.2,,
12,30.5,9.545876,-0.2685579,13.16643,0.003838525,-0.39465,0.2,,
12,30.6,9.520033,-0.2347246,13.0927305,-0.73699236,-0.39618427,0.2,,
12,30.7,9.501272,-0.15682654,12.975071,-1.1765958,-0.39774713,0.2,,
12,30.8,9.487661,-0.10946869,12.901592,-0.73477554,-0.399282,0.2,,
12,30.9,9.490751,0.16797303,12.792395,-1.0919728,-0.40075916,0.2,,
12,31,9.528207,0.542016,12.635056,-1.5733919,-0.40204298,0.2,,
12,31.1,9.600872,0.8325256,12.53753,-0.9752562,-0.4031915,0.2,,
12,31.2,9.68494,0.803977,12.571702,0.34172025,-0.40406272,0.2,,
12,31.3,9.755191,0.61190546,12.655538,0.8383506,-0.4045437,0.2,,
12,31.4,9.805216,0.42672554,12.689411,0.3387367,-0.40470445,0.2,,
12,31.5,9.841819,0.32478404,12.649199,-0.4021248,-0.40447393,0.2,,
12,31.6,9.871061,0.27209896,12.680441,0.3124164,-0.4038675,0.2,,
12,31.7,9.897203,0.2547206,12.816376,1.3593447,-0.40294757,0.2,,
12,31.8,9.923919,0.30025634,12.962542,1.4616627,-0.4018401,0.2,,
12,31.9,9.964166,0.49257824,12.950751,-0.117910385,-0.40039217,0.2,,
12,32,10.020904,0.6008727,12.84236,-1.0839125,-0.39875108,0.2,,
12,32.1,10.0769005,0.49428165,12.838163,-0.04197025,-0.3976744,0.2,,
12,32.2,10.112296,0.225778,12.953873,1.1570967,-0.39789975,0.2,,
12,32.3,10.116611,-0.093797,13.130173,1.7629943,-0.39937997,0.2,,
12,32.4,10.094714,-0.2716765,13.285762,1.5558953,-0.40062183,0.2,,
12,32.5,10.070043,-0.18985237,13.321888,0.36125812,-0.40116814,0.2,,
12,32.6,10.063234,0.02941085,13.293915,-0.2797283,-0.40130594,0.2,,
12,32.7,10.075062,0.1547833,13.348823,0.54906917,-0.40142497,0.2,,
12,32.8,10.085912,0.055759083,13.447387,0.98564506,-0.40144604,0.2,,
12,32.9,10.084988,-0.045402363,13.437174,-0.10212041,-0.40144023,0.2,,
12,33,10.078408,-0.07841162,13.325842,-1.1133182,-0.4006067,0.2,,
12,33.1,10.070229,-0.10605055,13.311655,-0.14184862,-0.39978403,0.2,,
12,33.2,10.053493,-0.2179118,13.3828125,0.7115969,-0.39953494,0.2,,
12,33.3,10.02714,-0.27752674,13.401819,0.1900713,-0.3991182,0.2,,
12,33.4,10.002281,-0.22302537,13.306804,-0.95016056,-0.39854327,0.2,,
12,33.5,9.981143,-0.21748562,13.260839,-0.4596488,-0.39792147,0.2,,
12,33.6,9.943183,-0.46924284,13.293879,0.33037978,-0.39730754,0.2,,
12,33.7,9.894646,-0.46421212,13.333563,0.3968387,-0.39674386,0.2,,
12,33.8,9.856223,-0.31633666,13.364083,0.3052065,-0.39625716,0.2,,
12,33.9,9.832478,-0.18105188,13.472642,1.0855774,-0.39587396,0.2,,
12,34,9.820104,-0.08438642,13.597506,1.2486285,-0.39560992,0.2,,
12,34.1,9.812843,-0.07088816,13.58698,-0.10525947,-0.3955095,0.2,,
12,34.2,9.804053,-0.11574772,13.493413,-0.9356694,-0.395599,0.2,,
12,34.3,9.784157,-0.27853322,13.460862,-0.3255107,-0.39588943,0.2,,
12,34.4,9.74576,-0.45479187,13.449361,-0.115011744,-0.39637765,0.2,,
12,34.5,9.698133,-0.4584643,13.408986,-0.4037474,-0.39703006,0.2,,
12,34.6,9.660995,-0.29540846,13.373116,-0.35870314,-0.39779878,0.2,,
12,34.7,9.642097,-0.09426494,13.390556,0.17440788,-0.39864,0.2,,
12,34.8,9.646444,0.16184165,13.344419,-0.4613806,-0.39951086,0.2,,
12,34.9,9.672761,0.32448125,13.180088,-1.6433048,-0.40037194,0.2,,
12,35,9.704412,0.2835813,13.081686,-0.98402137,-0.4011611,0.2,,
